booking_id,arrival_date,lead_time,is_flexible,actual_temp,actual_precip,forecast_14d_temp,forecast_14d_precip,forecast_3d_temp,forecast_3d_precip,weather_penalty_14d,weather_penalty_3d,weather_shock,cancellation_prob,is_canceled
4417,2025-07-15,22,True,22.9,1.4,22.6,0.0,24.9,1.5,0.0,3.0,3.0,0.17731136907554035,0
4418,2020-08-02,27,True,23.8,0.0,25.3,0.0,23.3,0.0,0.0,0.0,0.0,0.05448941413423795,0
4419,2021-08-07,25,True,22.0,1.0,21.0,2.4,22.3,0.5,5.3,1.0,0.0,0.05448941413423795,0
4420,2025-07-04,21,False,22.3,0.0,25.1,0.0,21.2,0.0,0.0,0.4,0.4,0.05,0
4421,2021-09-02,21,True,15.8,0.4,13.5,0.0,16.8,1.1,4.25,4.8,0.55,0.05862030843632672,0
4422,2023-11-17,23,True,3.2,0.0,4.2,8.2,3.3,0.0,25.3,9.35,0.0,0.05448941413423795,0
4423,2023-05-10,18,True,17.5,0.0,17.6,0.0,17.3,0.4,2.2,3.15,0.95,0.0637978291844139,1
4424,2023-08-07,36,True,18.9,1.4,18.5,2.2,18.9,2.0,6.15,5.55,0.0,0.05448941413423795,0
4425,2022-07-22,26,False,31.9,0.1,31.1,0.0,28.6,1.6,0.0,3.2,3.2,0.05,0
4426,2021-09-21,23,False,11.9,0.0,11.1,0.8,13.5,1.7,7.05,7.65,0.6,0.05,1
4427,2020-06-09,18,True,17.9,2.9,19.2,7.0,16.4,4.3,15.4,11.4,0.0,0.05448941413423795,0
4428,2024-07-14,18,True,23.6,2.5,26.9,0.0,23.9,2.2,0.0,4.4,4.4,0.38976133112308703,0
4429,2024-07-17,84,False,27.0,0.0,25.8,3.9,28.7,1.0,7.8,2.0,0.0,0.05,0
4430,2024-01-17,21,True,-3.3,0.2,1.0,0.0,-2.7,0.9,10.5,14.15,3.65,0.26808421257440057,1
4431,2023-10-09,35,False,10.1,0.0,11.9,0.0,11.7,1.8,5.05,8.75,3.7,0.05,0
4432,2021-07-15,28,True,28.8,14.5,32.4,11.4,31.9,14.2,22.8,28.4,5.6,0.5296761385245052,1
4433,2020-03-22,15,True,2.2,0.1,-1.8,7.8,2.7,0.2,27.5,10.05,0.0,0.05448941413423795,0
4434,2024-10-02,75,False,13.3,2.8,12.9,4.0,11.7,0.4,12.55,5.95,0.0,0.05,0
4435,2022-12-02,37,True,-2.0,0.0,-3.5,0.0,-3.9,2.4,12.75,17.75,5.0,0.4726886309244597,1
4436,2021-09-29,20,False,14.4,0.0,11.8,0.0,14.5,0.0,5.1,3.75,0.0,0.05,0
4437,2020-08-14,26,True,25.1,0.0,25.3,0.0,25.2,0.8,0.0,1.6,1.6,0.07923312501893505,0
4438,2020-06-27,18,True,24.2,14.9,21.1,5.2,23.8,14.6,10.85,29.2,18.35,0.5999999817269226,1
4439,2022-02-28,77,False,2.5,0.0,-1.0,3.8,0.0,2.5,19.1,16.0,0.0,0.05,0
4440,2024-09-27,19,True,20.7,1.4,17.1,11.0,20.2,0.0,24.45,0.9,0.0,0.05448941413423795,1
4441,2025-07-25,22,False,23.8,0.3,19.3,0.0,24.5,0.0,1.35,0.0,0.0,0.05,0
4442,2025-06-28,20,False,20.8,0.2,23.4,0.0,21.1,0.0,0.0,0.45,0.45,0.05,0
4443,2025-07-26,27,False,24.7,1.6,29.9,0.0,25.5,2.6,0.0,5.2,5.2,0.05,0
4444,2025-07-11,56,False,18.5,4.8,17.2,4.3,19.5,4.3,11.0,9.85,0.0,0.05,0
4445,2023-04-12,75,True,15.3,2.1,18.9,4.3,16.1,2.4,10.15,7.75,0.0,0.05448941413423795,0
4446,2021-06-14,23,True,21.0,0.0,16.5,0.0,22.0,0.0,2.75,0.0,0.0,0.05448941413423795,0
4447,2024-09-18,31,False,24.5,0.0,32.7,0.0,25.6,0.0,0.0,0.0,0.0,0.05,0
4448,2021-06-08,27,True,23.8,0.2,24.7,0.0,22.7,1.5,0.0,3.0,3.0,0.17731136907554035,0
4449,2021-08-12,19,True,20.7,1.0,13.4,0.4,19.4,0.0,5.1,1.3,0.0,0.05448941413423795,0
4450,2021-07-02,122,True,20.1,52.2,25.5,58.9,20.7,53.0,117.8,106.65,0.0,0.05448941413423795,1
4451,2023-02-26,56,True,0.7,0.0,-3.0,1.9,-0.3,0.0,16.3,11.15,0.0,0.05448941413423795,0
4452,2021-11-21,28,False,8.4,3.7,9.1,8.1,7.9,2.5,22.65,12.05,0.0,0.05,0
4453,2020-11-16,65,True,6.9,3.2,8.9,0.0,7.0,4.3,6.55,16.1,9.55,0.5992962710760454,1
4454,2022-09-04,50,True,19.0,0.0,19.4,0.0,15.4,0.0,1.3,3.3,2.0,0.09574498307165732,0
4455,2025-05-28,27,True,22.0,0.0,15.1,0.0,22.0,0.0,3.45,0.0,0.0,0.05448941413423795,0
4456,2023-07-07,30,False,22.8,0.0,25.3,2.7,24.2,0.0,5.4,0.0,0.0,0.05,1
4457,2025-06-05,62,False,21.0,6.5,20.1,6.0,20.1,6.1,12.95,13.15,0.2,0.05,0
4458,2021-04-18,19,True,17.9,0.6,21.2,0.0,20.0,0.0,0.4,1.0,0.6,0.05914449585933489,0
4459,2021-01-02,69,False,0.9,0.6,0.0,5.4,0.9,2.4,21.8,15.35,0.0,0.05,0
4460,2023-07-13,24,True,24.1,0.4,34.0,0.0,20.9,0.0,0.0,0.55,0.55,0.05862030843632672,0
4461,2022-09-17,62,True,15.4,0.1,16.9,0.0,15.7,0.0,2.55,3.15,0.6,0.05914449585933489,1
4462,2023-12-09,26,False,-1.5,0.8,-5.4,0.0,-0.8,2.0,13.7,15.4,1.7,0.05,0
4463,2024-09-14,31,True,20.0,2.8,16.0,7.2,21.1,0.0,17.4,0.45,0.0,0.05448941413423795,1
4464,2024-07-23,26,True,23.8,1.9,20.8,1.8,23.8,3.1,4.2,6.2,2.0,0.09574498307165732,0
4465,2025-08-22,22,True,19.9,0.2,22.6,6.6,21.2,0.6,13.2,1.6,0.0,0.05448941413423795,0
4466,2022-06-30,24,True,29.9,0.1,29.3,2.4,30.2,2.2,4.8,4.4,0.0,0.05448941413423795,0
4467,2021-05-26,56,True,14.9,4.3,14.9,0.0,14.8,6.3,3.55,16.2,12.65,0.5999829245371764,1
4468,2023-06-12,16,True,21.8,0.4,11.9,1.5,20.7,0.0,8.05,0.65,0.0,0.05448941413423795,0
4469,2020-08-24,18,True,22.0,0.7,20.4,0.0,19.0,2.9,0.8,7.3,6.5,0.5739157697523385,1
4470,2021-09-07,20,True,18.1,0.0,15.1,0.2,18.3,0.0,3.85,1.85,0.0,0.05448941413423795,1
4471,2021-05-31,19,True,16.8,0.0,15.4,0.0,17.6,0.0,3.3,2.2,0.0,0.05448941413423795,0
4472,2022-06-28,61,True,30.6,0.1,27.4,0.0,33.8,1.8,0.0,3.6,3.6,0.2602386688769131,0
4473,2020-08-24,52,False,22.0,0.7,20.4,0.0,19.0,2.9,0.8,7.3,6.5,0.05,0
4474,2020-04-26,35,True,12.1,0.4,8.7,0.0,12.0,1.5,6.65,8.0,1.35,0.0719589336740476,0
4475,2023-11-26,21,False,0.7,3.6,-0.1,1.1,-2.2,3.0,13.25,18.1,4.85,0.05,0
4476,2023-08-25,55,True,26.4,0.0,28.0,3.9,26.1,0.0,7.8,0.0,0.0,0.05448941413423795,0
4477,2024-06-01,17,False,24.0,1.0,19.7,5.7,23.9,2.0,12.55,4.0,0.0,0.05,0
4478,2023-12-10,98,True,-0.8,0.0,3.4,6.7,0.3,0.0,22.7,10.85,0.0,0.05448941413423795,0
4479,2020-08-29,21,False,20.6,6.4,25.0,0.0,20.4,6.1,0.0,13.0,13.0,0.05,0
4480,2021-09-10,24,True,23.5,0.0,17.2,3.7,24.2,0.0,9.8,0.0,0.0,0.05448941413423795,0
4481,2020-09-16,22,True,25.8,0.0,30.7,0.0,27.0,0.0,0.0,0.0,0.0,0.05448941413423795,0
4482,2025-02-04,19,True,4.4,1.1,6.1,2.1,5.6,1.5,12.15,11.2,0.0,0.05448941413423795,0
4483,2024-07-18,83,True,24.0,0.6,24.4,5.2,26.0,3.2,10.4,6.4,0.0,0.05448941413423795,0
4484,2021-05-08,39,False,10.8,1.6,12.3,0.0,9.5,2.2,4.85,10.65,5.8,0.05,0
4485,2022-01-31,50,False,1.0,0.3,1.4,0.0,1.2,3.3,10.3,17.0,6.7,0.05,0
4486,2025-09-20,18,True,24.7,0.0,16.4,4.3,26.9,0.0,11.4,0.0,0.0,0.05448941413423795,0
4487,2023-08-05,28,False,21.6,1.6,20.2,4.5,23.7,0.6,9.9,1.2,0.0,0.05,0
4488,2024-09-22,33,True,21.7,0.0,25.3,0.0,20.9,1.9,0.0,4.35,4.35,0.38191578742559945,0
4489,2021-08-08,30,False,22.1,6.5,27.2,6.2,22.5,6.0,12.4,12.0,0.0,0.05,0
4490,2021-06-04,18,False,22.3,0.0,24.6,13.6,19.8,1.0,27.2,3.1,0.0,0.05,0
4491,2024-09-01,46,True,21.3,0.0,21.2,6.9,20.9,1.4,14.2,3.35,0.0,0.05448941413423795,0
4492,2024-03-12,28,True,5.9,0.5,8.7,6.0,6.4,0.0,18.65,7.8,0.0,0.05448941413423795,1
4493,2024-02-23,19,True,9.4,5.6,9.5,0.3,9.3,4.6,6.85,15.55,8.7,0.5980528403784795,0
4494,2023-06-15,16,True,21.0,6.8,14.9,6.4,21.1,5.7,16.35,11.85,0.0,0.05448941413423795,0
4495,2023-06-28,35,False,20.8,0.4,25.6,10.4,22.6,0.0,20.8,0.0,0.0,0.05,0
4496,2024-07-05,125,True,20.4,1.5,18.9,3.7,21.9,0.9,8.95,1.85,0.0,0.05448941413423795,0
4497,2021-08-15,19,False,23.7,0.1,28.5,5.5,24.4,0.0,11.0,0.0,0.0,0.05,0
4498,2022-03-14,28,True,7.3,0.0,8.0,2.0,6.6,0.2,11.0,8.1,0.0,0.05448941413423795,0
4499,2025-05-20,47,True,19.5,0.0,29.2,0.0,19.2,0.0,0.0,1.4,1.4,0.07325937451311859,0
4500,2021-10-05,18,True,16.4,0.0,14.9,0.0,14.1,0.0,3.55,3.95,0.4,0.05721892508540655,1
4501,2023-06-07,22,False,27.0,0.0,23.5,0.0,27.6,0.0,0.0,0.0,0.0,0.05,0
4502,2024-05-12,20,True,15.4,0.0,17.6,0.0,16.8,0.0,2.2,2.6,0.4,0.05721892508540655,0
4503,2025-12-31,44,False,-4.2,0.0,-0.2,0.9,-3.5,0.4,12.9,13.55,0.65,0.05,0
4504,2022-08-14,54,True,27.5,0.0,23.8,0.4,28.0,0.0,0.8,0.0,0.0,0.05448941413423795,0
4505,2022-08-05,28,True,30.1,0.0,29.2,2.3,29.1,0.0,4.6,0.0,0.0,0.05448941413423795,0
4506,2025-02-02,20,True,1.3,0.4,4.6,1.2,1.7,0.8,11.1,11.75,0.65,0.05969998718684748,0
4507,2024-09-27,22,False,20.7,1.4,17.1,11.0,20.2,0.0,24.45,0.9,0.0,0.05,0
4508,2024-06-29,21,True,25.6,0.0,26.0,0.0,27.7,0.0,0.0,0.0,0.0,0.05448941413423795,0
4509,2022-09-17,19,True,15.4,0.1,16.9,0.0,15.7,0.0,2.55,3.15,0.6,0.05914449585933489,0
4510,2021-11-29,25,True,0.9,11.3,1.2,18.5,2.3,11.6,47.4,33.05,0.0,0.05448941413423795,0
4511,2023-08-22,34,True,23.3,0.0,24.7,0.0,24.2,0.0,0.0,0.0,0.0,0.05448941413423795,0
4512,2025-06-02,33,True,21.5,2.2,23.9,3.1,22.1,1.9,6.2,3.8,0.0,0.05448941413423795,0
4513,2025-06-12,26,False,15.8,0.7,20.3,0.8,16.4,0.0,2.45,2.8,0.35,0.05,0
4514,2020-08-21,27,True,26.6,0.0,16.7,0.0,25.6,1.0,2.65,2.0,0.0,0.05448941413423795,0
4515,2022-08-06,25,False,21.9,1.6,22.8,1.2,21.8,3.3,2.4,6.7,4.3,0.05,0
4516,2022-09-18,18,True,14.1,2.7,16.7,0.0,11.0,2.0,2.65,9.5,6.85,0.5825780743915191,0
4517,2025-10-11,28,True,14.9,0.4,11.3,0.0,14.1,0.0,5.35,3.95,0.0,0.05448941413423795,0
4518,2024-02-12,21,True,7.7,4.9,4.8,11.6,7.7,4.3,31.8,15.75,0.0,0.05448941413423795,0
4519,2022-07-10,18,True,18.0,3.0,21.8,13.6,16.5,0.6,27.3,3.95,0.0,0.05448941413423795,0
4520,2020-04-05,31,False,11.4,0.0,15.1,0.0,9.2,0.0,3.45,6.4,2.95,0.05,0
4521,2023-07-01,21,False,22.0,0.6,18.8,3.3,22.6,0.2,8.2,0.4,0.0,0.05,0
4522,2020-08-07,29,True,27.4,0.0,32.0,7.0,27.5,3.1,14.0,6.2,0.0,0.05448941413423795,0
4523,2025-01-04,40,False,-1.9,3.3,-5.0,13.6,-0.8,0.0,40.7,11.4,0.0,0.05,0
4524,2024-07-25,19,True,23.2,3.5,26.8,10.2,22.4,3.1,20.4,6.2,0.0,0.05448941413423795,0
4525,2022-09-14,27,False,17.2,0.0,13.3,4.4,18.5,1.0,13.15,3.75,0.0,0.05,0
4526,2022-08-06,16,True,21.9,1.6,22.8,1.2,21.8,3.3,2.4,6.7,4.3,0.37397223873226576,0
4527,2025-06-28,62,True,20.8,0.2,23.4,0.0,21.1,0.0,0.0,0.45,0.45,0.05765910216857522,0
4528,2021-09-07,18,True,18.1,0.0,15.1,0.2,18.3,0.0,3.85,1.85,0.0,0.05448941413423795,0
4529,2021-07-21,22,True,21.2,0.7,25.6,0.0,19.7,1.9,0.0,4.95,4.95,0.46672380145203773,1
4530,2025-08-18,55,False,20.5,0.1,13.9,7.7,19.8,1.1,19.45,3.3,0.0,0.05,0
4531,2024-10-04,24,True,11.2,0.2,8.5,4.5,12.6,1.5,15.75,7.7,0.0,0.05448941413423795,0
4532,2024-11-15,18,True,7.3,0.0,12.8,0.0,5.2,0.7,4.6,9.8,5.2,0.49465005829119296,0
4533,2021-04-16,37,True,8.4,3.1,16.6,2.6,4.9,1.2,7.9,10.95,3.05,0.18327619854796234,0
4534,2020-10-08,37,True,14.9,0.0,14.3,0.0,15.9,0.0,3.85,3.05,0.0,0.05448941413423795,0
4535,2020-04-04,21,True,8.2,0.2,3.3,1.4,7.6,1.8,12.15,10.8,0.0,0.05448941413423795,0
4536,2021-07-06,22,True,26.2,0.0,26.2,1.0,28.0,0.0,2.0,0.0,0.0,0.05448941413423795,0
4537,2024-08-20,22,True,24.0,0.0,20.9,4.0,22.0,1.1,8.55,2.2,0.0,0.05448941413423795,0
4538,2021-07-10,24,True,22.6,2.6,24.7,5.6,21.9,3.4,11.2,6.85,0.0,0.05448941413423795,0
4539,2024-06-26,16,True,27.6,0.0,36.3,0.0,30.7,0.0,0.0,0.0,0.0,0.05448941413423795,0
4540,2021-07-24,24,True,24.1,0.0,25.2,2.9,24.1,1.8,5.8,3.6,0.0,0.05448941413423795,0
4541,2022-06-26,75,False,28.5,0.0,30.1,0.0,29.6,1.2,0.0,2.4,2.4,0.05,0
4542,2025-10-31,19,False,10.9,0.2,11.4,1.2,11.6,2.6,7.7,10.4,2.7,0.05,0
4543,2021-07-16,21,False,28.5,7.5,25.9,4.9,29.8,7.4,9.8,14.8,5.0,0.05,0
4544,2022-06-03,18,False,19.0,0.1,14.3,0.0,20.0,1.7,3.85,4.4,0.55,0.05,0
4545,2021-09-22,35,False,12.4,0.0,12.7,1.4,9.9,0.0,7.45,6.05,0.0,0.05,0
4546,2020-08-23,50,True,22.7,0.6,22.3,0.0,23.7,0.5,0.0,1.0,1.0,0.06462834646727623,0
4547,2022-11-27,49,True,2.8,0.6,2.0,0.0,-1.5,2.7,10.0,17.15,7.15,0.5877276087155323,0
4548,2022-06-06,18,False,23.9,0.6,33.0,0.0,23.4,0.1,0.0,0.2,0.2,0.05,0
4549,2024-04-14,33,True,15.2,5.5,10.0,1.8,14.8,9.6,9.6,22.8,13.2,0.5999911743918687,1
4550,2024-11-03,58,True,8.6,0.5,5.9,0.0,8.8,0.0,8.05,6.6,0.0,0.05448941413423795,1
4551,2023-06-04,33,True,20.2,0.0,17.5,0.0,20.7,0.3,2.25,1.25,0.0,0.05448941413423795,0
4552,2020-04-27,33,False,16.0,0.0,11.3,2.3,14.2,1.8,9.95,7.5,0.0,0.05,0
4553,2023-09-03,22,False,21.3,0.0,17.0,0.0,21.3,0.0,2.5,0.35,0.0,0.05,0
4554,2020-06-18,29,True,27.2,1.6,23.8,0.0,26.1,0.0,0.0,0.0,0.0,0.05448941413423795,0
4555,2023-09-01,51,False,18.2,0.4,16.1,0.4,18.5,4.1,3.75,9.95,6.2,0.05,0
4556,2024-03-09,30,False,5.8,0.0,7.2,0.0,4.1,3.4,7.4,15.75,8.35,0.05,0
4557,2021-04-24,18,True,8.1,1.2,3.4,0.0,9.8,2.4,9.3,10.9,1.6,0.07923312501893505,1
4558,2024-11-10,22,False,4.8,0.0,-0.7,0.0,2.8,0.0,11.35,9.6,0.0,0.05,0
4559,2025-07-15,50,False,22.9,1.4,22.6,0.0,24.9,1.5,0.0,3.0,3.0,0.05,0
4560,2024-10-18,30,True,13.5,0.0,17.3,0.3,12.5,0.0,2.95,4.75,1.8,0.08663441956629986,0
4561,2021-09-27,28,True,15.1,0.0,16.5,0.0,12.6,0.0,2.75,4.7,1.95,0.0932906854437944,0
4562,2023-07-27,21,True,20.5,1.4,18.8,3.4,19.4,5.3,8.4,11.9,3.5,0.24488903157581254,0
4563,2025-07-19,50,True,23.0,3.6,24.5,16.5,25.7,4.2,33.0,8.4,0.0,0.05448941413423795,1
4564,2021-11-17,68,False,5.2,0.5,1.1,2.4,4.8,1.1,15.25,10.8,0.0,0.05,0
4565,2024-11-12,52,True,3.2,0.6,6.3,4.5,3.1,3.2,16.85,15.85,0.0,0.05448941413423795,1
4566,2020-02-04,59,True,4.5,4.1,3.3,7.5,5.7,6.9,24.35,21.95,0.0,0.05448941413423795,0
4567,2020-01-14,23,False,4.2,0.7,0.8,2.0,1.3,1.6,14.6,13.55,0.0,0.05,0
4568,2024-08-03,22,False,23.0,0.0,23.2,0.0,24.8,0.3,0.0,0.6,0.6,0.05,0
4569,2024-08-04,25,True,24.7,2.5,27.2,0.0,27.0,4.5,0.0,9.0,9.0,0.598640057263851,0
4570,2024-09-07,27,False,28.4,0.0,31.0,0.0,28.2,0.0,0.0,0.0,0.0,0.05,0
4571,2025-08-07,58,True,20.6,0.1,19.0,3.6,22.3,0.0,8.7,0.0,0.0,0.05448941413423795,0
4572,2020-09-02,49,True,19.0,2.9,20.5,12.1,18.5,4.6,24.95,10.95,0.0,0.05448941413423795,0
4573,2021-06-30,34,False,27.8,2.3,31.6,0.0,28.7,5.4,0.0,10.8,10.8,0.05,0
4574,2025-07-06,17,False,28.0,0.0,23.5,0.0,26.6,0.0,0.0,0.0,0.0,0.05,0
4575,2021-02-08,17,False,-9.6,6.8,-16.9,0.2,-10.3,5.6,19.85,27.35,7.5,0.05,0
4576,2024-02-28,29,True,8.0,4.3,11.7,17.5,10.8,1.7,40.15,9.0,0.0,0.05448941413423795,0
4577,2023-04-24,41,True,20.5,0.1,21.8,0.4,23.1,1.2,0.9,2.4,1.5,0.07608423024766173,0
4578,2020-07-21,25,False,19.4,0.3,23.0,4.4,21.0,0.1,8.8,0.7,0.0,0.05,0
4579,2021-09-03,82,True,18.7,0.2,18.5,10.8,18.6,0.0,23.35,1.7,0.0,0.05448941413423795,0
4580,2023-03-18,19,True,9.1,0.0,9.4,3.6,9.3,0.0,13.5,6.35,0.0,0.05448941413423795,0
4581,2025-03-10,18,False,16.9,0.0,17.1,7.7,16.3,0.2,17.85,3.25,0.0,0.05,0
4582,2024-05-31,21,True,23.5,0.4,27.5,3.8,24.8,0.0,7.6,0.0,0.0,0.05448941413423795,0
4583,2023-09-08,20,True,25.2,0.0,24.7,0.0,21.4,0.0,0.0,0.3,0.3,0.05641212910515821,1
4584,2022-12-19,34,True,-3.5,0.2,-2.6,0.0,-0.4,2.9,12.3,17.0,4.7,0.43415586880139634,0
4585,2021-09-19,22,False,10.4,0.0,13.0,0.0,10.2,0.0,4.5,5.9,1.4,0.05,0
4586,2020-09-04,17,False,19.2,4.8,17.3,7.6,18.2,1.6,17.55,5.1,0.0,0.05,0
4587,2022-07-13,41,True,24.2,0.0,21.5,8.6,26.0,0.0,17.45,0.0,0.0,0.05448941413423795,0
4588,2020-04-13,16,True,11.4,0.9,9.4,0.0,10.2,1.9,6.3,9.7,3.4,0.23006614061273173,0
4589,2021-06-05,19,True,22.1,1.4,25.3,1.1,22.9,0.0,2.2,0.0,0.0,0.05448941413423795,0
4590,2022-08-11,17,False,24.8,0.0,22.0,0.0,27.0,0.9,0.0,1.8,1.8,0.05,0
4591,2022-07-24,29,True,21.8,1.9,23.7,13.9,21.0,4.5,27.8,9.5,0.0,0.05448941413423795,0
4592,2020-06-05,28,False,19.6,8.8,16.0,9.5,22.4,10.2,22.0,20.4,0.0,0.05,0
4593,2023-07-29,82,True,24.8,0.1,24.2,0.0,23.5,0.0,0.0,0.0,0.0,0.05448941413423795,0
4594,2023-06-11,42,True,21.9,0.0,19.9,0.0,22.5,0.0,1.05,0.0,0.0,0.05448941413423795,0
4595,2020-07-16,59,False,22.0,5.9,18.6,0.1,22.2,8.0,1.9,16.0,14.1,0.05,0
4596,2025-08-23,30,True,15.4,2.4,12.3,0.0,15.2,0.2,4.85,3.8,0.0,0.05448941413423795,0
4597,2020-08-10,19,False,27.2,0.0,26.0,0.0,28.2,2.0,0.0,4.0,4.0,0.05,0
4598,2025-03-20,28,True,12.8,0.0,11.7,0.0,13.5,0.0,5.15,4.25,0.0,0.05448941413423795,0
4599,2020-01-02,35,True,4.0,0.0,2.6,0.0,3.8,0.0,9.7,9.1,0.0,0.05448941413423795,0
4600,2025-06-09,37,True,16.6,2.8,15.7,7.4,17.7,6.4,17.95,14.95,0.0,0.05448941413423795,0
4601,2020-03-13,22,True,7.8,1.1,3.8,6.6,7.7,2.5,22.3,12.15,0.0,0.05448941413423795,0
4602,2024-07-31,33,True,23.9,0.0,27.5,3.4,22.5,0.0,6.8,0.0,0.0,0.05448941413423795,0
4603,2022-04-16,19,False,8.4,0.0,14.6,0.0,10.7,0.0,3.7,5.65,1.95,0.05,0
4604,2024-07-07,19,True,22.8,3.0,19.7,0.6,26.7,1.6,2.35,3.2,0.85,0.06227239128446774,0
4605,2022-07-04,18,False,26.4,1.0,27.4,0.0,26.8,2.1,0.0,4.2,4.2,0.05,0
4606,2020-07-06,26,True,22.8,2.6,21.8,10.9,22.7,3.1,21.9,6.2,0.0,0.05448941413423795,0
4607,2024-08-11,18,True,21.8,0.5,24.8,0.0,20.0,2.4,0.0,5.8,5.8,0.5431297516979627,0
4608,2020-07-07,22,True,17.5,0.2,20.3,0.0,16.2,0.0,0.85,2.9,2.05,0.09832515315611567,0
4609,2025-07-28,41,False,22.9,21.7,22.1,24.6,27.0,22.5,49.2,45.0,0.0,0.05,0
4610,2020-06-12,19,True,27.4,0.0,27.2,0.0,26.2,0.5,0.0,1.0,1.0,0.06462834646727623,0
4611,2022-10-19,22,True,10.1,1.9,4.7,6.9,10.1,3.4,22.45,12.75,0.0,0.05448941413423795,0
4612,2024-06-19,27,True,25.2,7.0,22.2,0.0,23.9,7.4,0.0,14.8,14.8,0.5999987060866842,1
4613,2022-06-24,29,True,25.6,0.0,28.8,1.5,25.7,1.2,3.0,2.4,0.0,0.05448941413423795,0
4614,2021-06-12,22,True,22.5,11.7,25.4,14.9,22.9,15.6,29.8,31.2,1.4,0.07325937451311859,0
4615,2024-08-02,39,True,22.5,0.1,24.6,0.0,22.0,3.4,0.0,6.8,6.8,0.5815369271951847,1
4616,2024-09-01,35,True,21.3,0.0,21.2,6.9,20.9,1.4,14.2,3.35,0.0,0.05448941413423795,0
4617,2025-07-29,48,True,18.4,8.3,14.4,9.4,19.0,8.9,22.6,19.3,0.0,0.05448941413423795,0
4618,2022-06-03,25,False,19.0,0.1,14.3,0.0,20.0,1.7,3.85,4.4,0.55,0.05,0
4619,2023-01-26,22,False,-0.3,2.9,2.6,0.0,1.5,0.9,9.7,12.05,2.35,0.05,0
4620,2022-04-22,21,True,11.9,0.0,10.4,0.0,10.2,0.1,5.8,6.1,0.3,0.05641212910515821,0
4621,2021-07-31,30,True,25.9,0.9,22.3,4.2,27.1,0.5,8.4,1.0,0.0,0.05448941413423795,0
4622,2024-07-23,23,True,23.8,1.9,20.8,1.8,23.8,3.1,4.2,6.2,2.0,0.09574498307165732,0
4623,2022-01-26,21,False,2.0,1.9,-0.0,13.7,2.7,1.5,38.4,12.65,0.0,0.05,0
4624,2022-08-05,22,True,30.1,0.0,29.2,2.3,29.1,0.0,4.6,0.0,0.0,0.05448941413423795,0
4625,2022-07-07,21,True,20.6,0.2,23.6,0.0,19.9,0.0,0.0,1.05,1.05,0.06550740838357842,0
4626,2024-06-07,29,False,20.7,0.0,18.8,5.0,22.4,0.8,11.6,1.6,0.0,0.05,0
4627,2025-07-23,17,False,22.0,1.8,23.3,0.0,23.2,1.8,0.0,3.6,3.6,0.05,0
4628,2024-01-02,30,False,-0.2,1.4,10.0,1.0,-0.5,1.7,8.0,14.65,6.65,0.05,0
4629,2022-09-27,36,False,15.9,0.3,18.8,0.0,18.0,4.9,1.6,11.8,10.2,0.05,1
4630,2024-08-26,21,False,21.8,0.6,22.3,2.5,22.1,1.8,5.0,3.6,0.0,0.05,0
4631,2023-09-30,83,False,18.8,0.6,23.7,2.7,18.1,1.1,5.4,4.15,0.0,0.05,0
4632,2020-06-24,26,True,25.4,0.3,27.7,0.0,26.6,0.0,0.0,0.0,0.0,0.05448941413423795,0
4633,2020-08-06,17,False,24.1,0.0,29.8,0.0,23.4,1.6,0.0,3.2,3.2,0.05,0
4634,2020-05-18,23,False,13.4,10.1,15.1,0.3,14.6,9.5,4.05,22.7,18.65,0.05,0
4635,2022-09-09,27,True,12.7,7.8,17.5,3.5,11.2,5.8,9.25,17.0,7.75,0.5939571815531738,1
4636,2024-12-04,32,True,3.8,3.4,10.6,2.4,3.8,2.5,10.5,14.1,3.6,0.2602386688769131,0
4637,2021-10-21,24,True,14.9,1.5,12.1,7.9,14.7,3.2,20.75,10.05,0.0,0.05448941413423795,0
4638,2022-06-12,19,False,22.8,0.0,18.4,3.1,24.6,0.6,8.0,1.2,0.0,0.05,0
4639,2025-07-13,19,True,24.9,0.8,26.7,0.0,25.0,2.4,0.0,4.8,4.8,0.44771699281841437,0
4640,2025-01-12,21,True,0.3,1.4,-0.0,0.0,0.3,3.1,11.0,17.05,6.05,0.5567093145562056,1
4641,2023-12-27,21,True,3.3,4.0,4.6,11.1,4.4,5.6,30.9,20.0,0.0,0.05448941413423795,0
4642,2021-08-12,18,False,20.7,1.0,13.4,0.4,19.4,0.0,5.1,1.3,0.0,0.05,0
4643,2020-08-31,20,True,16.2,18.4,13.6,15.7,17.5,17.7,35.6,37.65,2.05,0.09832515315611567,0
4644,2020-02-28,36,True,4.5,0.8,6.4,0.0,5.0,0.5,7.8,9.5,1.7,0.08273840128707585,0
4645,2020-08-20,68,True,23.8,0.3,27.8,0.0,23.9,0.0,0.0,0.0,0.0,0.05448941413423795,0
4646,2021-09-12,38,True,21.9,0.5,24.5,2.8,20.7,4.0,5.6,8.65,3.05,0.18327619854796234,0
4647,2023-06-14,53,True,21.7,1.6,24.4,5.1,22.5,1.3,10.2,2.6,0.0,0.05448941413423795,0
4648,2020-06-28,43,True,26.0,1.2,26.8,0.0,30.1,0.1,0.0,0.2,0.2,0.05569455564210047,0
4649,2020-09-25,40,True,22.0,0.2,22.2,12.4,21.3,0.4,24.8,1.15,0.0,0.05448941413423795,0
